"","word","freq"
"股东","股东",1
"骨干","骨干",1
"故事会","故事会",1
"顾问","顾问",1
"雇员","雇员",1
"怪","怪",1
"关","关",1
"关键","关键",1
"关税","关税",1
"关系","关系",1
"关押","关押",1
"观","观",1
"观念","观念",1
"观望","观望",1
"管","管",1
"光","光",1
"光火","光火",1
"广阔","广阔",1
"广州","广州",1
"规模","规模",1
"跪","跪",1
"国度","国度",1
"国家","国家",1
"果","果",1
"果壳","果壳",1
"过火","过火",1
"过瘾","过瘾",1
"哈哈","哈哈",1
"哈哈哈","哈哈哈",1
"韩","韩",1
"韩博惟","韩博惟",1
"韩国","韩国",1
"豪华","豪华",1
"好处","好处",1
"好好","好好",1
"好几个","好几个",1
"好久","好久",1
"好看","好看",1
"好事","好事",1
"好运","好运",1
"好在","好在",1
"号召力","号召力",1
"合适","合适",1
"合同","合同",1
"何必","何必",1
"何处","何处",1
"何时","何时",1
"何在","何在",1
"和淘宝","和淘宝",1
"和谐","和谐",1
"很快","很快",1
"很少","很少",1
"后发","后发",1
"后盖","后盖",1
"后来","后来",1
"呼吸","呼吸",1
"忽然","忽然",1
"忽视","忽视",1
"忽悠","忽悠",1
"狐狸","狐狸",1
"胡吃海喝","胡吃海喝",1
"户","户",1
"护发","护发",1
"华强","华强",1
"华盛顿邮报","华盛顿邮报",1
"化","化",1
"化妆品","化妆品",1
"化妆师","化妆师",1
"划","划",1
"划得来","划得来",1
"画幅","画幅",1
"怀念","怀念",1
"欢乐","欢乐",1
"还是","还是",1
"缓","缓",1
"缓刑","缓刑",1
"换人","换人",1
"换上","换上",1
"黄","黄",1
"黄金","黄金",1
"黄君蓝","黄君蓝",1
"回笼","回笼",1
"回应","回应",1
"汇报","汇报",1
"会上","会上",1
"会议","会议",1
"惠普","惠普",1
"活","活",1
"火","火",1
"火箭","火箭",1
"火眼金睛","火眼金睛",1
"伙伴","伙伴",1
"机子","机子",1
"唧唧","唧唧",1
"积极","积极",1
"积累","积累",1
"基本上","基本上",1
"基础","基础",1
"基地","基地",1
"激动","激动",1
"激烈","激烈",1
"即使","即使",1
"极","极",1
"极富","极富",1
"极品","极品",1
"集","集",1
"集聚","集聚",1
"集群式","集群式",1
"集中","集中",1
"几","几",1
"几百块","几百块",1
"几乎","几乎",1
"几率","几率",1
"几张","几张",1
"麂皮","麂皮",1
"计算器","计算器",1
"计媛儿","计媛儿",1
"记得","记得",1
"纪梵希","纪梵希",1
"季","季",1
"季财报","季财报",1
"季小妞","季小妞",1
"既定","既定",1
"E","E",1
"加大","加大",1
"家居","家居",1
"甲骨文","甲骨文",1
"架构","架构",1
"尖端","尖端",1
"坚持","坚持",1
"间","间",1
"间接","间接",1
"兼并","兼并",1
"兼具","兼具",1
"煎","煎",1
"减价","减价",1
"剪辑","剪辑",1
"简洁","简洁",1
"简介","简介",1
"建","建",1
"建筑师","建筑师",1
"建筑物","建筑物",1
"贱","贱",1
"健身器","健身器",1
"渐变","渐变",1
"江青","江青",1
"浆","浆",1
"讲","讲",1
"蒋雨钧","蒋雨钧",1
"酱","酱",1
"交易所","交易所",1
"焦","焦",1
"角","角",1
"脚","脚",1
"教科书","教科书",1
"教授","教授",1
"接触","接触",1
"揭秘","揭秘",1
"杰","杰",1
"杰克・多西","杰克・多西",1
"杰奎琳","杰奎琳",1
"结论","结论",1
"结盟","结盟",1
"结束","结束",1
"戒指","戒指",1
"届时","届时",1
"今晨","今晨",1
"金","金",1
"金立","金立",1
"金属","金属",1
"进化","进化",1
"进货","进货",1
"进军","进军",1
"进来","进来",1
"进入","进入",1
"禁不住","禁不住",1
"经常","经常",1
"经典","经典",1
"经典之作","经典之作",1
"惊","惊",1
"惊悚","惊悚",1
"精","精",1
"精华","精华",1
"精灵","精灵",1
"精品","精品",1
"精英","精英",1
"警惕性","警惕性",1
"净","净",1
"净利润","净利润",1
"竞赛","竞赛",1
"竞争力","竞争力",1
"竞争者","竞争者",1
"竟是","竟是",1
"敬","敬",1
"敬畏","敬畏",1
"镜","镜",1
"镜报","镜报",1
"究竟","究竟",1
"九十几","九十几",1
"久","久",1
"酒","酒",1
"酒店","酒店",1
"酒桶","酒桶",1
"旧","旧",1
"旧书","旧书",1
"就让","就让",1
"就是","就是",1
"就算","就算",1
"橘子","橘子",1
"举报","举报",1
"举措","举措",1
"举行","举行",1
"句","句",1
"巨大","巨大",1
"具有","具有",1
"剧","剧",1
"剧照","剧照",1
"捐给","捐给",1
"捐助","捐助",1
"捐助者","捐助者",1
"君","君",1
"均","均",1
"卡卡","卡卡",1
"卡丝毛","卡丝毛",1
"开办","开办",1
"开店","开店",1
"开会","开会",1
"开启","开启",1
"开通","开通",1
"开学","开学",1
"开眼","开眼",1
"凯文","凯文",1
"坎特伯雷","坎特伯雷",1
"看得见","看得见",1
"看上去","看上去",1
"考拉","考拉",1
"靠","靠",1
"颗","颗",1
"可怜","可怜",1
"可怕","可怕",1
"可惜","可惜",1
"客观","客观",1
"肯尼迪","肯尼迪",1
"空间","空间",1
"空间站","空间站",1
"口袋","口袋",1
"扣除","扣除",1
"哭","哭",1
"苦","苦",1
"苦衷","苦衷",1
"酷","酷",1
"夸张","夸张",1
"跨","跨",1
"跨国","跨国",1
"块","块",1
"快","快",1
"快递","快递",1
"快门","快门",1
"快速","快速",1
"狂飙","狂飙",1
"狂妄","狂妄",1
"框","框",1
"困难","困难",1
"困扰","困扰",1
"扩容","扩容",1
"扩展","扩展",1
"垃圾","垃圾",1
"啦","啦",1
"辣","辣",1
"来不及","来不及",1
"来电","来电",1
"来讲","来讲",1
"来买","来买",1
"兰","兰",1
"兰塞","兰塞",1
"兰小妞","兰小妞",1
"栏目","栏目",1
"蓝色","蓝色",1
"蓝山","蓝山",1
"览","览",1
"懒","懒",1
"郎佳明","郎佳明",1
"狼","狼",1
"痨","痨",1
"老板","老板",1
"老伙计","老伙计",1
"老人","老人",1
"老人家","老人家",1
"佬","佬",1
"乐观","乐观",1
"乐天","乐天",1
"泪流满面","泪流满面",1
"类别","类别",1
"累","累",1
"冷","冷",1
"冷栋","冷栋",1
"冷汗","冷汗",1
"礼物","礼物",1
"李晨曦","李晨曦",1
"李远亮","李远亮",1
"李子骞","李子骞",1
"里程碑","里程碑",1
"里买","里买",1
"里外","里外",1
"理性","理性",1
"力","力",1
"力量","力量",1
"立面","立面",1
"利润率","利润率",1
"利益","利益",1
"利用","利用",1
"例如","例如",1
"荔枝","荔枝",1
"连续","连续",1
"联邦快递","联邦快递",1
"联播","联播",1
"联合","联合",1
"联手","联手",1
"脸","脸",1
"良心","良心",1
"两百六","两百六",1
"两点","两点",1
"两天","两天",1
"亮相","亮相",1
"辆","辆",1
"量","量",1
"料","料",1
"烈日","烈日",1
"猎","猎",1
"猎头","猎头",1
"裂","裂",1
"林五路","林五路",1
"林璇","林璇",1
"铃","铃",1
"零","零",1
"零售业","零售业",1
"领导","领导",1
"浏览","浏览",1
"流苏","流苏",1
"柳","柳",1
"六","六",1
"咯","咯",1
"路","路",1
"路径","路径",1
"路线","路线",1
"路易斯","路易斯",1
"旅程","旅程",1
"旅行社","旅行社",1
"旅游","旅游",1
"律师","律师",1
"绿黑","绿黑",1
"乱说","乱说",1
"抡","抡",1
"罗爽","罗爽",1
"落点","落点",1
"妈","妈",1
"妈妈","妈妈",1
"马逊选","马逊选",1
"马云","马云",1
"马云观","马云观",1
"骂","骂",1
"买来","买来",1
"买卖","买卖",1
"卖场","卖场",1
"卖方","卖方",1
"卖好","卖好",1
"卖假","卖假",1
"慢慢","慢慢",1
"贸","贸",1
"貌似","貌似",1
"没事","没事",1
"没事儿","没事儿",1
"没心没肺","没心没肺",1
"没用","没用",1
"梅奥","梅奥",1
"媒","媒",1
"每","每",1
"每次","每次",1
"每月","每月",1
"美帝","美帝",1
"美发","美发",1
"美发师","美发师",1
"美国防部","美国防部",1
"美国公司","美国公司",1
"美联社","美联社",1
"妹子","妹子",1
"门","门",1
"门槛","门槛",1
"闷","闷",1
"梦想","梦想",1
"迷你","迷你",1
"谜","谜",1
"米其","米其",1
"秘","秘",1
"密度","密度",1
"密林","密林",1
"面","面",1
"面包","面包",1
"面前","面前",1
"灭口","灭口",1
"民用化","民用化",1
"敏感","敏感",1
"名称","名称",1
"名人","名人",1
"名字","名字",1
"模","模",1
"魔","魔",1
"魔鬼","魔鬼",1
"莫名","莫名",1
"墨","墨",1
"某某","某某",1
"某些","某些",1
"木马","木马",1
"目","目",1
"目测","目测",1
"目的","目的",1
"目击","目击",1
"沐浴乳","沐浴乳",1
"哪怕","哪怕",1
"内侧","内侧",1
"那些","那些",1
"那种","那种",1
"男鞋","男鞋",1
"南丰","南丰",1
"南瓜","南瓜",1
"南曼","南曼",1
"难度","难度",1
"闹鬼","闹鬼",1
"能源","能源",1
"尼玛","尼玛",1
"年报","年报",1
"年底","年底",1
"凝","凝",1
"凝清","凝清",1
"纽约","纽约",1
"弄","弄",1
"女","女",1
"诺基亚","诺基亚",1
"排","排",1
"排他性","排他性",1
"牌子","牌子",1
"攀岩","攀岩",1
"判","判",1
"胖胖","胖胖",1
"泡泡","泡泡",1
"陪","陪",1
"彭新雨","彭新雨",1
"批","批",1
"批量","批量",1
"噼里啪啦","噼里啪啦",1
"皮","皮",1
"皮相","皮相",1
"偏","偏",1
"偏颇","偏颇",1
"骗子","骗子",1
"拼","拼",1
"拼写","拼写",1
"品","品",1
"品质","品质",1
"平底鞋","平底鞋",1
"平根","平根",1
"平日","平日",1
"评价","评价",1
"评论者","评论者",1
"凭","凭",1
"苹果公司","苹果公司",1
"屏蔽","屏蔽",1
"屏幕","屏幕",1
"坡","坡",1
"普","普",1
"普及","普及",1
"谱","谱",1
"曝光","曝光",1
"七夕","七夕",1
"期待","期待",1
"漆皮","漆皮",1
"齐集","齐集",1
"其次","其次",1
"其后","其后",1
"其它","其它",1
"奇","奇",1
"奇葩","奇葩",1
"奇人","奇人",1
"奇闻","奇闻",1
"棋子","棋子",1
"启发","启发",1
"启蒙","启蒙",1
"起先","起先",1
"迁移","迁移",1
"牵涉","牵涉",1
"前半夜","前半夜",1
"前面","前面",1
"前途","前途",1
"钱德勒","钱德勒",1
"浅蓝色","浅蓝色",1
"枪","枪",1
"强","强",1
"强人","强人",1
"墙上","墙上",1
"抢跑","抢跑",1
"敲敲","敲敲",1
"乔布斯","乔布斯",1
"琴","琴",1
"清仓","清仓",1
"情形","情形",1
"庆应","庆应",1
"穷人","穷人",1
"球迷","球迷",1
"球鞋","球鞋",1
"区","区",1
"趋势","趋势",1
"取得","取得",1
"取消","取消",1
"趣闻","趣闻",1
"全年","全年",1
"全皮","全皮",1
"全权","全权",1
"权威","权威",1
"缺点","缺点",1
"然","然",1
"热血","热血",1
"热衷于","热衷于",1
"人儿","人儿",1
"人口","人口",1
"认识","认识",1
"任","任",1
"任然","任然",1
"任务","任务",1
"仍然","仍然",1
"日","日",1
"日内瓦","日内瓦",1
"容纳","容纳",1
"入","入",1
"软","软",1
"软禁","软禁",1
"赛","赛",1
"三宝","三宝",1
"三观","三观",1
"三套","三套",1
"三张","三张",1
"桑","桑",1
"骚货","骚货",1
"杀鸡取卵","杀鸡取卵",1
"傻","傻",1
"啥","啥",1
"闪","闪",1
"商宝","商宝",1
"商户","商户",1
"商家","商家",1
"商秦方","商秦方",1
"上班","上班",1
"上半年","上半年",1
"上传","上传",1
"上次","上次",1
"上当","上当",1
"上等","上等",1
"上海","上海",1
"上架","上架",1
"上去","上去",1
"上诉","上诉",1
"上周","上周",1
"稍微","稍微",1
"少不了","少不了",1
"社会","社会",1
"射","射",1
"涉","涉",1
"申请","申请",1
"身边","身边",1
"身后","身后",1
"深","深",1
"深刻","深刻",1
"深深","深深",1
"神","神",1
"神采奕奕","神采奕奕",1
"神化","神化",1
"神奇","神奇",1
"神坛","神坛",1
"甚广","甚广",1
"甚至","甚至",1
"生","生",1
"生命","生命",1
"生日","生日",1
"生死","生死",1
"胜","胜",1
"胜过","胜过",1
"胜利","胜利",1
"绳","绳",1
"省略","省略",1
"盛大","盛大",1
"剩","剩",1
"失去","失去",1
"失业率","失业率",1
"十多家","十多家",1
"十几年","十几年",1
"十年","十年",1
"十一","十一",1
"十亿分","十亿分",1
"时代","时代",1
"时政","时政",1
"时至今日","时至今日",1
"实惠","实惠",1
"实际上","实际上",1
"实时","实时",1
"实体","实体",1
"食言","食言",1
"使得","使得",1
"世纪","世纪",1
"世上","世上",1
"事件","事件",1
"事情","事情",1
"事务所","事务所",1
"试","试",1
"试图","试图",1
"收集","收集",1
"收取","收取",1
"收银机","收银机",1
"收银员","收银员",1
"手段","手段",1
"手工艺品","手工艺品",1
"手里","手里",1
"首","首",1
"首次","首次",1
"首份","首份",1
"首家","首家",1
"首任","首任",1
"首席","首席",1
"受伤","受伤",1
"叔","叔",1
"梳妆盒","梳妆盒",1
"舒服","舒服",1
"舒小莫","舒小莫",1
"输入","输入",1
"熟","熟",1
"熟客","熟客",1
"术","术",1
"树","树",1
"数","数",1
"数码","数码",1
"刷","刷",1
"帅","帅",1
"双方","双方",1
"双增长","双增长",1
"爽","爽",1
"爽快","爽快",1
"水晶","水晶",1
"水上漂","水上漂",1
"水泳社","水泳社",1
"顺序","顺序",1
"说服","说服",1
"说起","说起",1
"硕","硕",1
"司","司",1
"私营","私营",1
"思潮","思潮",1
"思路","思路",1
"思议","思议",1
"斯隆","斯隆",1
"厮","厮",1
"四百","四百",1
"四伍","四伍",1
"四月","四月",1
"宋","宋",1
"送达","送达",1
"搜狐","搜狐",1
"随便","随便",1
"随意","随意",1
"孙毛毛","孙毛毛",1
"所向披靡","所向披靡",1
"所有人","所有人",1
"踏入","踏入",1
"台币","台币",1
"太迟","太迟",1
"太阳能","太阳能",1
"态度","态度",1
"泰国","泰国",1
"泰拳","泰拳",1
"痰盂","痰盂",1
"探囊取物","探囊取物",1
"","",1
"堂","堂",1
"讨论","讨论",1
"套盒","套盒",1
"特","特",1
"特林德尔","特林德尔",1
"特意","特意",1
"腾","腾",1
"腾讯","腾讯",1
"提","提",1
"提前","提前",1
"提神","提神",1
"提现","提现",1
"提醒","提醒",1
"替","替",1
"天理","天理",1
"天天","天天",1
"甜","甜",1
"挑","挑",1
"条件","条件",1
"条形码","条形码",1
"跳绳","跳绳",1
"贴身","贴身",1
"贴心","贴心",1
"铁掌","铁掌",1
"帖子","帖子",1
"听到","听到",1
"听证会","听证会",1
"通","通",1
"通信","通信",1
"通知","通知",1
"同比","同比",1
"同日","同日",1
"同行","同行",1
"同样","同样",1
"同一","同一",1
"同月","同月",1
"铜","铜",1
"统计","统计",1
"统一","统一",1
"头部","头部",1
"投标","投标",1
"投诉","投诉",1
"投资人","投资人",1
"投资者","投资者",1
"突破","突破",1
"突然","突然",1
"图案","图案",1
"图像","图像",1
"涂装","涂装",1
"吐","吐",1
"团队","团队",1
"团体","团体",1
"团团","团团",1
"推动","推动",1
"腿","腿",1
"退税","退税",1
"退伍","退伍",1
"拓展","拓展",1
"娃","娃",1
"挖","挖",1
"外籍","外籍",1
"外面","外面",1
"外围","外围",1
"湾区","湾区",1
"完","完",1
"完毕","完毕",1
"完善","完善",1
"玩吧","玩吧",1
"玩儿","玩儿",1
"腕表","腕表",1
"汪峰","汪峰",1
"亡","亡",1
"王","王",1
"王-","王-",1
"王晔","王晔",1
"网路","网路",1
"网页","网页",1
"网易","网易",1
"微笑","微笑",1
"维也纳","维也纳",1
"伪装","伪装",1
"委屈","委屈",1
"位于","位于",1
"蔚婷","蔚婷",1
"温柔","温柔",1
"文","文",1
"文件","文件",1
"纹理","纹理",1
"涡轮","涡轮",1
"我家","我家",1
"沃","沃",1
"沃达丰","沃达丰",1
"沃尔玛","沃尔玛",1
"无比","无比",1
"无非","无非",1
"无缝","无缝",1
"无奇不有","无奇不有",1
"无所不能","无所不能",1
"无疑","无疑",1
"吴小鉴","吴小鉴",1
"午餐","午餐",1
"伍","伍",1
"舞","舞",1
"舞会","舞会",1
"西方","西方",1
"西南","西南",1
"西区","西区",1
"西仁","西仁",1
"西雪梨","西雪梨",1
"吸引力","吸引力",1
"诶","诶",1
"息","息",1
"洗","洗",1
"下去","下去",1
"下手","下手",1
"夏日","夏日",1
"先生","先生",1
"鲜果","鲜果",1
"鲜艳","鲜艳",1
"闲着","闲着",1
"咸鱼","咸鱼",1
"嫌","嫌",1
"显示屏","显示屏",1
"现","现",1
"现场","现场",1
"现存","现存",1
"现代","现代",1
"现货","现货",1
"现实","现实",1
"现已","现已",1
"线缆","线缆",1
"相似","相似",1
"响","响",1
"想起","想起",1
"想像","想像",1
"象","象",1
"像","像",1
"销魂","销魂",1
"销售额","销售额",1
"小店","小店",1
"小哥","小哥",1
"小规模","小规模",1
"小姐","小姐",1
"小卖","小卖",1
"小米","小米",1
"小型","小型",1
"小学","小学",1
"小字","小字",1
"小组","小组",1
"孝","孝",1
"笑","笑",1
"些","些",1
"些许","些许",1
"鞋面","鞋面",1
"谢冠洲","谢冠洲",1
"谢谢","谢谢",1
"懈怠","懈怠",1
"心急","心急",1
"心理","心理",1
"心路","心路",1
"辛","辛",1
"辛苦","辛苦",1
"辛酸苦辣","辛酸苦辣",1
"新报","新报",1
"新刊","新刊",1
"新浪","新浪",1
"新闻","新闻",1
"新鲜事","新鲜事",1
"新秀","新秀",1
"信沃卡","信沃卡",1
"信仰","信仰",1
"行为","行为",1
"型","型",1
"幸福","幸福",1
"兄弟","兄弟",1
"修复","修复",1
"修罗王","修罗王",1
"虚拟","虚拟",1
"徐雷","徐雷",1
"宣传车","宣传车",1
"宣传单","宣传单",1
"悬疑","悬疑",1
"选段","选段",1
"选购","选购",1
"选项","选项",1
"选用","选用",1
"选择权","选择权",1
"选摘","选摘",1
"学术","学术",1
"学堂","学堂",1
"学学","学学",1
"血","血",1
"寻求","寻求",1
"寻找","寻找",1
"压价","压价",1
"压力","压力",1
"牙","牙",1
"雅虎","雅虎",1
"亚","亚",1
"亚马逊大","亚马逊大",1
"闫闯","闫闯",1
"严格","严格",1
"炎炎","炎炎",1
"研读","研读",1
"研发","研发",1
"颜色","颜色",1
"眼光","眼光",1
"眼神","眼神",1
"眼线笔","眼线笔",1
"扬子江","扬子江",1
"杨小悦","杨小悦",1
"洋","洋",1
"洋气","洋气",1
"样子","样子",1
"姚","姚",1
"瑶","瑶",1
"药","药",1
"要是","要是",1
"要说","要说",1
"也好","也好",1
"也就是说","也就是说",1
"业界","业界",1
"曳","曳",1
"一百六","一百六",1
"一半","一半",1
"一本","一本",1
"一部","一部",1
"一次","一次",1
"一次性","一次性",1
"一顶","一顶",1
"一定","一定",1
"一度","一度",1
"一堆","一堆",1
"一发","一发",1
"一个月","一个月",1
"一共","一共",1
"一律","一律",1
"一面","一面",1
"一起","一起",1
"一千一百九","一千一百九",1
"一抢而空","一抢而空",1
"一群","一群",1
"一身","一身",1
"一艘","一艘",1
"一套","一套",1
"一无所有","一无所有",1
"一下等","一下等",1
"一项","一项",1
"一亿五千万","一亿五千万",1
"一应俱全","一应俱全",1
"一早","一早",1
"一支","一支",1
"一纸空文","一纸空文",1
"一种","一种",1
"伊始","伊始",1
"医院","医院",1
"依据","依据",1
"依然","依然",1
"依稀","依稀",1
"遗物","遗物",1
"以外","以外",1
"以往","以往",1
"义卖","义卖",1
"艺术","艺术",1
"艺术品","艺术品",1
"易记","易记",1
"易于","易于",1
"意思","意思",1
"因","因",1
"因素","因素",1
"音响","音响",1
"银","银",1
"银行卡","银行卡",1
"引来","引来",1
"引用","引用",1
"印","印",1
"英","英",1
"英特尔","英特尔",1
"英文","英文",1
"荧光粉","荧光粉",1
"营业额","营业额",1
"影响力","影响力",1
"佣金","佣金",1
"拥抱","拥抱",1
"永","永",1
"永久","永久",1
"咏叹调","咏叹调",1
"涌","涌",1
"用于","用于",1
"优待","优待",1
"游说","游说",1
"友情","友情",1
"友善","友善",1
"有钱","有钱",1
"有失","有失",1
"有时","有时",1
"有限","有限",1
"有效","有效",1
"有意","有意",1
"右","右",1
"鱼龙混杂","鱼龙混杂",1
"娱","娱",1
"娱乐","娱乐",1
"与否","与否",1
"羽","羽",1
"羽毛球","羽毛球",1
"羽毛球拍","羽毛球拍",1
"预言","预言",1
"欲","欲",1
"原文","原文",1
"原油","原油",1
"原则","原则",1
"原装","原装",1
"圆","圆",1
"圆满","圆满",1
"缘","缘",1
"源自","源自",1
"远","远",1
"远程","远程",1
"愿意","愿意",1
"约翰・多纳霍","约翰・多纳霍",1
"约翰多纳霍","约翰多纳霍",1
"约翰逊","约翰逊",1
"钥匙扣","钥匙扣",1
"运动","运动",1
"运费","运费",1
"运作","运作",1
"杂志","杂志",1
"再说","再说",1
"再也","再也",1
"在内","在内",1
"在意","在意",1
"暂停","暂停",1
"赞恩","赞恩",1
"赞助","赞助",1
"早就","早就",1
"早起","早起",1
"早日","早日",1
"啧","啧",1
"啧啧","啧啧",1
"啧啧称奇","啧啧称奇",1
"怎么","怎么",1
"怎么样","怎么样",1
"增幅","增幅",1
"增强","增强",1
"扎堆","扎堆",1
"摘","摘",1
"詹姆斯","詹姆斯",1
"詹姆斯・福莱斯特","詹姆斯・福莱斯特",1
"展览厅","展览厅",1
"展示","展示",1
"辗转","辗转",1
"占地","占地",1
"战","战",1
"战士","战士",1
"张卡","张卡",1
"掌权","掌权",1
"账","账",1
"找出","找出",1
"照","照",1
"者","者",1
"这本","这本",1
"这不","这不",1
"这次","这次",1
"这点","这点",1
"这回","这回",1
"这项","这项",1
"针对","针对",1
"珍藏","珍藏",1
"真货","真货",1
"真皮","真皮",1
"真实","真实",1
"真相","真相",1
"真真是","真真是",1
"挣","挣",1
"整个","整个",1
"正常","正常",1
"正规军","正规军",1
"正是","正是",1
"证人","证人",1
"证书","证书",1
"政府","政府",1
"政治","政治",1
"之类","之类",1
"之所以","之所以",1
"支出","支出",1
"知","知",1
"知名","知名",1
"b","b",1
"执行","执行",1
"执行官","执行官",1
"执意","执意",1
"直营店","直营店",1
"职","职",1
"职位","职位",1
"只有","只有",1
"旨在","旨在",1
"纸卡","纸卡",1
"指令","指令",1
"指南","指南",1
"志","志",1
"制造","制造",1
"制作","制作",1
"治","治",1
"治疗","治疗",1
"质保","质保",1
"质感","质感",1
"质检","质检",1
"中底","中底",1
"中毒","中毒",1
"中国网","中国网",1
"中国银行","中国银行",1
"中华","中华",1
"中那","中那",1
"中世纪","中世纪",1
"中文","中文",1
"中下","中下",1
"中学","中学",1
"中云","中云",1
"中中","中中",1
"忠诚","忠诚",1
"终端","终端",1
"终於","终於",1
"钟表","钟表",1
"重点","重点",1
"重要","重要",1
"周刊","周刊",1
"周六","周六",1
"周末","周末",1
"周五","周五",1
"珠光","珠光",1
"珠三角","珠三角",1
"诸","诸",1
"猪","猪",1
"竹子","竹子",1
"主持人","主持人",1
"主动","主动",1
"主教","主教",1
"主流","主流",1
"主线","主线",1
"主要","主要",1
"注","注",1
"注意","注意",1
"著名","著名",1
"专访","专访",1
"专辑","专辑",1
"专栏","专栏",1
"专门","专门",1
"装","装",1
"装备","装备",1
"状况","状况",1
"准则","准则",1
"姿势","姿势",1
"资产","资产",1
"资料","资料",1
"字里行间","字里行间",1
"字面","字面",1
"自动","自动",1
"自留","自留",1
"自行","自行",1
"自寻烦恼","自寻烦恼",1
"自营","自营",1
"总额度","总额度",1
"总共","总共",1
"总价值","总价值",1
"总结","总结",1
"总经理","总经理",1
"总是","总是",1
"走高","走高",1
"足球","足球",1
"组","组",1
"祖母","祖母",1
"钻","钻",1
"最低","最低",1
"最新","最新",1
"昨夜","昨夜",1
"左","左",1
"作","作",1
"作家","作家",1
"作品","作品",1
"坐井观天","坐井观天",1
"座谈会","座谈会",1
"做生意","做生意",1
"做文章","做文章",1
